# FlySight Sensor Fusion Export
# Generated: 2026-04-11T05:47:11.391Z
# Algorithm: fusion
# Source file: SENSOR.CSV
# Frames: 13084
# GPS data: 2496 points
#
# COORDINATE SYSTEMS:
#   Earth Frame (NWU): X=North, Y=West, Z=Up (right-handed)
#   Body Frame: Sensor-fixed frame, orientation depends on mounting
#   GPS columns use NWU frame, position relative to first GPS fix
#   GPS values interpolated to sensor timestamps (NaN = outside GPS coverage)
#
# COLUMN DESCRIPTIONS:
#   timestamp: Time since data start (sensor clock)
#   gps_time: Absolute UTC time (ISO 8601) — from $TIME sync; empty outside GPS coverage
#   r00-r22: Rotation matrix (body-to-earth transform, row-major)
#            To rotate vector v from body to earth: v_earth = R * v_body
#   roll/pitch/yaw: Euler angles (earth frame)
#   accel_body_*: Raw accelerometer reading (body frame)
#   accel_earth_*: Raw accelerometer rotated to earth frame
#   earth_accel_*: Acceleration in earth frame with gravity removed
#   gravity_body_*: Estimated gravity vector in body frame
#   linear_accel_*: Linear acceleration in body frame (gravity removed)
#   gyro_*: Angular velocity (body frame)
#   q*: Orientation quaternion (body-to-earth, scalar-first: w,x,y,z)
#   mag_*: Calibrated magnetometer reading (body frame, µT)
#   gps_lat/gps_lon/gps_hMSL: GPS position (WGS84)
#   gps_pos_north/west/up: Local position (meters from origin, NWU)
#   gps_vel_north/west/up: GPS velocity (m/s, NWU)
#   gps_svel_north/west/up: Smoothed GPS velocity (m/s, NWU, SG filtered)
#   gps_accel_north/west/up: GPS-derived acceleration (m/s², NWU)
#   gps_hspeed: Horizontal speed (m/s)
#   gps_numSV: Number of satellites
#
timestamp,gps_time,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_hMSL,gps_pos_north,gps_pos_west,gps_pos_up,gps_vel_north,gps_vel_west,gps_vel_up,gps_svel_north,gps_svel_west,gps_svel_up,gps_accel_north,gps_accel_west,gps_accel_up,gps_hspeed,gps_numSV
152922.618000,2025-07-29T15:10:59.157Z,0.666768,-0.556769,-0.495408,0.170039,0.760859,-0.626243,0.725608,0.333320,0.601989,28.9732,-46.5195,14.3066,0.343750,0.603510,0.740720,-0.473773,0.053766,0.896495,-0.026966,0.018582,-0.020766,0.333320,0.601989,0.725608,0.022230,-0.010779,-0.029888,15.8080,-6.7740,-9.3990,0.870290,0.275645,-0.350750,0.208783,-0.2380,-0.3325,-0.1085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152922.693000,2025-07-29T15:10:59.232Z,0.686486,-0.541559,-0.485232,0.182891,0.774458,-0.605612,0.703767,0.326999,0.630701,27.4053,-44.7300,14.9181,0.321770,0.642570,0.716300,-0.474671,0.122693,0.888342,-0.025637,-0.000588,-0.020972,0.326999,0.630701,0.703767,0.006571,-0.000431,-0.032467,22.3990,-3.1120,-11.9010,0.879154,0.265201,-0.338109,0.206008,-0.2320,-0.3395,-0.0905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152922.768000,2025-07-29T15:10:59.307Z,0.707645,-0.529241,-0.468126,0.203815,0.787269,-0.581951,0.676533,0.316404,0.664975,25.4457,-42.5733,16.0674,0.328120,0.801750,0.689940,-0.515105,0.296558,0.934453,-0.093073,-0.060364,0.068840,0.316404,0.664975,0.676533,0.023516,0.124475,-0.031593,25.7560,1.4640,-10.1920,0.888804,0.252686,-0.321966,0.206192,-0.2280,-0.3595,-0.0735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152922.843000,2025-07-29T15:10:59.382Z,0.713372,-0.523408,-0.465988,0.205922,0.792158,-0.574528,0.669848,0.313894,0.672885,25.0086,-42.0554,16.1014,0.443350,0.759270,0.612300,-0.366459,0.340974,0.947315,-0.181612,0.048216,0.025499,0.313894,0.672885,0.669848,0.141256,0.074085,-0.102548,1.4030,4.8820,-6.7740,0.891405,0.249163,-0.318552,0.204545,-0.2280,-0.3595,-0.0735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152922.918000,2025-07-29T15:10:59.457Z,0.684158,-0.552008,-0.476671,0.232231,0.784433,-0.575094,0.691373,0.282757,0.664870,23.0392,-43.7389,18.7493,0.219720,0.653320,0.756340,-0.570840,0.128545,0.839507,0.053313,-0.021839,-0.016540,0.282757,0.664870,0.691373,-0.051237,-0.023850,0.019967,-7.5070,29.8460,0.2440,0.885079,0.242309,-0.329926,0.221517,-0.2310,-0.3565,-0.0875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152922.993000,2025-07-29T15:10:59.532Z,0.670170,-0.555801,-0.491892,0.249896,0.793018,-0.555585,0.698873,0.249415,0.670349,20.4086,-44.3367,20.4497,0.166990,0.649410,0.737790,-0.611944,0.146819,0.773254,0.051526,-0.039060,-0.044148,0.249415,0.670349,0.698873,-0.070625,-0.033239,-0.006083,0.8540,17.5780,-13.1830,0.885090,0.227378,-0.336340,0.227575,-0.2020,-0.3535,-0.0975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.069000,2025-07-29T15:10:59.608Z,0.677957,-0.526599,-0.512901,0.248913,0.820962,-0.513872,0.691676,0.220716,0.687654,17.7950,-43.7630,20.1608,0.139160,0.708490,0.678220,-0.626605,0.267764,0.719009,-0.007276,-0.076203,-0.049959,0.220716,0.687654,0.691676,-0.069756,0.008536,-0.058456,5.5540,-1.0980,-26.6720,0.892549,0.205755,-0.337398,0.217218,-0.1740,-0.3745,-0.0825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.144000,2025-07-29T15:10:59.683Z,0.692788,-0.483636,-0.534921,0.233050,0.852119,-0.468595,0.682446,0.199973,0.703049,15.8777,-43.0351,18.5926,0.096190,0.732910,0.695310,-0.659759,0.321125,0.701044,0.012829,-0.094099,-0.027979,0.199973,0.703049,0.682446,-0.091983,0.017561,-0.032136,3.6010,-16.7840,-31.9820,0.901104,0.185486,-0.337743,0.198835,-0.1740,-0.3745,-0.0825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.219000,2025-07-29T15:10:59.758Z,0.710679,-0.429951,-0.556846,0.192536,0.880165,-0.433866,0.676658,0.201127,0.708296,15.8523,-42.5830,15.1586,0.195800,0.690420,0.700190,-0.547594,0.341593,0.767293,-0.001237,0.014657,-0.034597,0.201127,0.708296,0.676658,0.006473,-0.030176,-0.021468,-2.5630,-29.9070,-28.5640,0.908177,0.174799,-0.339555,0.171356,-0.1560,-0.3785,-0.0825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.294000,2025-07-29T15:10:59.833Z,0.726894,-0.380821,-0.571490,0.157504,0.902430,-0.401015,0.668444,0.201483,0.715952,15.7177,-41.9471,12.2259,0.164060,0.701170,0.707030,-0.551827,0.375067,0.757138,0.020572,-0.013273,-0.028839,0.201483,0.715952,0.668444,-0.025623,-0.027082,-0.006414,1.6470,-26.2450,-23.0710,0.914505,0.164706,-0.338963,0.147163,-0.1380,-0.3875,-0.0735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.369000,2025-07-29T15:10:59.908Z,0.750194,-0.322246,-0.577379,0.121529,0.925527,-0.358650,0.649954,0.198889,0.733487,15.1712,-40.5381,9.2018,0.166010,0.732420,0.670410,-0.498561,0.457607,0.745306,-0.003902,-0.017698,-0.029949,0.198889,0.733487,0.649954,-0.021079,-0.013367,-0.024544,9.0940,-31.8600,-30.5170,0.923202,0.150980,-0.332358,0.120173,-0.1380,-0.3875,-0.0735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.444000,2025-07-29T15:10:59.983Z,0.777868,-0.252728,-0.575370,0.077207,0.947067,-0.311615,0.623667,0.197972,0.756205,14.6706,-38.5844,5.6683,0.206540,0.771480,0.633780,-0.398972,0.549094,0.760812,-0.033997,0.015669,-0.015476,0.197972,0.756205,0.623667,0.020368,0.002975,-0.034887,13.6100,-37.6580,-34.5450,0.932891,0.136561,-0.321323,0.088417,-0.1260,-0.4055,-0.0635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.519000,2025-07-29T15:11:00.058Z,0.799792,-0.184494,-0.571222,0.034177,0.964049,-0.263516,0.599304,0.191235,0.777344,13.8209,-36.8200,2.4469,0.177240,0.784660,0.606440,-0.349422,0.602702,0.727688,-0.027031,-0.002097,-0.026986,0.191235,0.777344,0.599304,-0.002195,-0.004984,-0.037864,13.0610,-32.8360,-32.5920,0.940902,0.120829,-0.311012,0.058101,-0.0910,-0.4075,-0.0335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.594000,2025-07-29T15:11:00.133Z,0.817501,-0.118977,-0.563503,-0.007282,0.976215,-0.216681,0.575881,0.181241,0.797191,12.8084,-35.1613,-0.5104,0.168940,0.812980,0.594720,-0.293744,0.663549,0.718740,-0.023293,-0.001054,-0.012375,0.181241,0.797191,0.575881,-0.000501,0.003489,-0.026161,13.0610,-30.0290,-31.5550,0.947484,0.104994,-0.300634,0.029471,-0.0720,-0.4255,-0.0125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.669000,2025-07-29T15:11:00.208Z,0.830966,-0.064378,-0.552586,-0.042116,0.983152,-0.177874,0.554727,0.171080,0.814254,11.8656,-33.6919,-2.9015,0.167960,0.820310,0.577140,-0.232160,0.696757,0.703449,-0.015877,0.010596,-0.016129,0.171080,0.814254,0.554727,0.008680,-0.006244,-0.022587,12.2070,-26.3060,-28.1980,0.952414,0.091597,-0.290660,0.005843,-0.0720,-0.4255,-0.0125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.744000,2025-07-29T15:11:00.283Z,0.842136,-0.017537,-0.538980,-0.069721,0.987542,-0.141068,0.534739,0.156376,0.830422,10.6645,-32.3262,-4.7328,0.129880,0.852050,0.547360,-0.200581,0.755165,0.657232,-0.032037,-0.013572,-0.011866,0.156376,0.830422,0.534739,-0.014696,0.009328,-0.032379,11.8400,-20.3240,-25.5730,0.956569,0.077737,-0.280617,-0.013638,-0.0520,-0.4195,-0.0035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.819000,2025-07-29T15:11:00.358Z,0.849493,0.023984,-0.527054,-0.095714,0.989396,-0.109247,0.518845,0.143251,0.842781,9.6466,-31.2548,-6.4285,0.100090,0.866690,0.520990,-0.168778,0.791003,0.615166,-0.043276,-0.028195,-0.016943,0.143251,0.842781,0.518845,-0.031361,0.011609,-0.042855,8.4830,-17.6390,-20.7510,0.959384,0.065797,-0.272544,-0.031191,-0.0310,-0.4295,0.0105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.894000,2025-07-29T15:11:00.433Z,0.852175,0.056412,-0.520207,-0.120132,0.988708,-0.089577,0.509280,0.138829,0.849329,9.2833,-30.6159,-8.0241,0.130850,0.880370,0.524410,-0.111632,0.807735,0.634257,-0.034988,0.005688,0.001235,0.138829,0.849329,0.509280,0.003821,0.018741,-0.029870,3.6010,-16.3570,-13.9770,0.960496,0.059450,-0.267957,-0.045951,-0.0270,-0.4235,0.0165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152923.969000,2025-07-29T15:11:00.508Z,0.850346,0.074616,-0.520907,-0.135184,0.987650,-0.079204,0.508564,0.137769,0.849931,9.2073,-30.5682,-9.0330,0.132810,0.860350,0.535640,-0.101888,0.789346,0.641329,-0.013752,0.009328,-0.009772,0.137769,0.849931,0.508564,0.006841,-0.001881,-0.017924,-1.8310,-9.8870,-7.3850,0.960199,0.056492,-0.268036,-0.054624,-0.0270,-0.4235,0.0165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.045000,2025-07-29T15:11:00.584Z,0.848237,0.085524,-0.522667,-0.143419,0.987095,-0.071237,0.509829,0.135386,0.849556,9.0546,-30.6524,-9.5968,0.120600,0.854490,0.548820,-0.111473,0.787070,0.643425,-0.001503,-0.001561,-0.009725,0.135386,0.849556,0.509829,-0.002986,-0.007366,-0.006009,-1.7700,-3.4790,-4.0890,0.959803,0.053819,-0.268934,-0.059633,-0.0160,-0.4285,0.0085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.120000,2025-07-29T15:11:00.659Z,0.847226,0.092206,-0.523169,-0.148305,0.986719,-0.066262,0.510112,0.133728,0.849649,8.9445,-30.6713,-9.9289,0.118160,0.847650,0.543450,-0.106050,0.782859,0.635371,-0.002747,-0.001041,-0.018602,0.133728,0.849649,0.510112,-0.003768,-0.014299,-0.011662,-0.5490,-0.5490,-1.7700,0.959635,0.052101,-0.269186,-0.062657,-0.0090,-0.4255,0.0105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.195000,2025-07-29T15:11:00.734Z,0.847429,0.092950,-0.522708,-0.149419,0.986514,-0.066816,0.509448,0.134724,0.849889,9.0075,-30.6271,-9.9996,0.125480,0.861320,0.539060,-0.095376,0.794937,0.638107,-0.012349,0.004879,-0.008234,0.134724,0.849889,0.509448,0.002556,-0.000869,-0.015388,0.0610,1.4640,1.4030,0.959666,0.052503,-0.268884,-0.063139,-0.0130,-0.4285,0.0115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.270000,2025-07-29T15:11:00.809Z,0.846877,0.090432,-0.524044,-0.147376,0.986748,-0.067888,0.510960,0.134725,0.848981,9.0171,-30.7278,-9.8719,0.121090,0.858390,0.541500,-0.103596,0.792407,0.637242,-0.010897,0.000517,-0.010090,0.134725,0.848981,0.510960,-0.001835,-0.002891,-0.014460,-1.2810,3.9060,2.2580,0.959506,0.052791,-0.269671,-0.061961,-0.0130,-0.4285,0.0115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.345000,2025-07-29T15:11:00.884Z,0.845722,0.086461,-0.526572,-0.144414,0.987047,-0.069872,0.513710,0.135137,0.847254,9.0623,-30.9113,-9.6903,0.119140,0.855950,0.544430,-0.111916,0.789617,0.638144,-0.010542,-0.001828,-0.010957,0.135137,0.847254,0.513710,-0.004197,-0.003604,-0.014280,-2.1970,4.5160,3.1120,0.959169,0.053434,-0.271142,-0.060176,-0.0150,-0.4355,0.0085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.420000,2025-07-29T15:11:00.959Z,0.844403,0.081495,-0.529474,-0.140587,0.987430,-0.072225,0.516933,0.135424,0.845246,9.1025,-31.1267,-9.4527,0.120110,0.854490,0.545890,-0.117977,0.787436,0.639219,-0.012215,-0.000994,-0.011352,0.135424,0.845246,0.516933,-0.003514,-0.003056,-0.016043,-2.6850,4.5160,2.9900,0.958786,0.054144,-0.272847,-0.057907,-0.0220,-0.4295,-0.0035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.495000,2025-07-29T15:11:01.034Z,0.842041,0.077487,-0.533819,-0.137524,0.987764,-0.073548,0.521588,0.135343,0.842394,9.1274,-31.4388,-9.2758,0.110350,0.848630,0.550290,-0.135078,0.782598,0.635975,-0.011509,-0.010345,-0.015395,0.135343,0.842394,0.521588,-0.013193,-0.006064,-0.016298,-3.7840,4.6380,3.2950,0.958149,0.054504,-0.275376,-0.056101,-0.0150,-0.4235,0.0105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.570000,2025-07-29T15:11:01.109Z,0.839189,0.074910,-0.538656,-0.135823,0.987950,-0.074211,0.526606,0.135439,0.839251,9.1674,-31.7764,-9.1936,0.114250,0.846190,0.565910,-0.145565,0.778479,0.649712,-0.002595,-0.008104,-0.008770,0.135439,0.839251,0.526606,-0.009389,-0.005361,-0.005696,-3.8450,3.7230,2.7460,0.957391,0.054745,-0.278168,-0.055028,-0.0150,-0.4235,0.0105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.645000,2025-07-29T15:11:01.184Z,0.836818,0.070944,-0.542866,-0.132507,0.988333,-0.075097,0.531204,0.134777,0.836455,9.1533,-32.0869,-8.9979,0.113280,0.834470,0.562980,-0.151627,0.767446,0.643549,-0.003999,-0.006758,-0.020281,0.134777,0.836455,0.531204,-0.009697,-0.014285,-0.013224,-3.8450,2.0750,1.0370,0.956766,0.054839,-0.280651,-0.053161,-0.0330,-0.4195,0.0045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.720000,2025-07-29T15:11:01.259Z,0.835648,0.070403,-0.544734,-0.131857,0.988463,-0.074523,0.533203,0.134102,0.835291,9.1207,-32.2221,-8.9668,0.109860,0.844230,0.565910,-0.157030,0.777831,0.644490,-0.009318,-0.010427,-0.011031,0.134102,0.835291,0.533203,-0.012442,-0.003361,-0.012293,-2.0750,0.6710,0.3660,0.956478,0.054530,-0.281746,-0.052866,-0.0310,-0.4295,-0.0095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.795000,2025-07-29T15:11:01.334Z,0.833525,0.072720,-0.547675,-0.134188,0.988263,-0.073003,0.535939,0.134342,0.833500,9.1561,-32.4076,-9.1455,0.114250,0.836910,0.571770,-0.157054,0.770015,0.650233,-0.003377,-0.006315,-0.013437,0.134342,0.833500,0.535939,-0.008292,-0.008890,-0.009169,-2.6850,-0.7320,0.0000,0.955940,0.054225,-0.283390,-0.054111,-0.0270,-0.4265,-0.0135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.870000,2025-07-29T15:11:01.409Z,0.831306,0.076486,-0.550527,-0.137985,0.987878,-0.071110,0.538415,0.135079,0.831783,9.2241,-32.5758,-9.4243,0.116210,0.834960,0.575190,-0.156189,0.767902,0.653788,-0.002356,-0.005199,-0.012972,0.135079,0.831783,0.538415,-0.007069,-0.009123,-0.008225,-2.6240,-1.9530,-0.4270,0.955375,0.053955,-0.284952,-0.056122,-0.0270,-0.4265,-0.0135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152924.945000,2025-07-29T15:11:01.484Z,0.829607,0.080618,-0.552498,-0.141490,0.987577,-0.068353,0.540123,0.134879,0.830707,9.2224,-32.6920,-9.6787,0.118650,0.835930,0.576660,-0.152780,0.769341,0.655871,-0.003468,-0.002693,-0.011048,0.134879,0.830707,0.540123,-0.004429,-0.007077,-0.008463,-2.1360,-2.5630,-1.7700,0.954973,0.053204,-0.286035,-0.058145,-0.0300,-0.4255,-0.0075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.021000,2025-07-29T15:11:01.560Z,0.826999,0.087972,-0.555278,-0.147787,0.986963,-0.063741,0.542431,0.134777,0.829219,9.2318,-32.8493,-10.1320,0.119620,0.829100,0.580560,-0.150509,0.763607,0.658040,0.000918,-0.001506,-0.014477,0.134777,0.829219,0.542431,-0.003357,-0.012419,-0.006871,-2.3800,-2.2580,-1.5860,0.954356,0.052003,-0.287552,-0.061759,-0.0160,-0.4255,-0.0125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.096000,2025-07-29T15:11:01.635Z,0.824463,0.093487,-0.558141,-0.152127,0.986570,-0.059469,0.545086,0.133938,0.827612,9.1929,-33.0305,-10.4544,0.105460,0.826170,0.586420,-0.163122,0.764158,0.653469,0.003088,-0.015079,-0.015605,0.133938,0.827612,0.545086,-0.016678,-0.013742,-0.003666,-2.3190,-1.2200,-0.7930,0.953762,0.050696,-0.289178,-0.064380,-0.0150,-0.4285,-0.0165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.171000,2025-07-29T15:11:01.710Z,0.822491,0.097872,-0.560294,-0.156826,0.985922,-0.057994,0.546730,0.135568,0.826261,9.3177,-33.1430,-10.7951,0.127440,0.830070,0.578120,-0.137858,0.764871,0.659884,-0.006077,0.006247,-0.013959,0.135568,0.826261,0.546730,0.003672,-0.008491,-0.013610,-2.0750,-1.2200,0.1830,0.953241,0.050764,-0.290332,-0.066798,-0.0150,-0.4285,-0.0165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.246000,2025-07-29T15:11:01.785Z,0.819964,0.094404,-0.564576,-0.155678,0.985908,-0.061242,0.550838,0.138108,0.823106,9.5249,-33.4245,-10.7502,0.128900,0.827630,0.582030,-0.144775,0.760255,0.664378,-0.006688,0.005181,-0.013649,0.138108,0.823106,0.550838,0.002592,-0.007776,-0.013808,-3.9060,0.7930,2.3800,0.952494,0.052323,-0.292762,-0.065639,-0.0300,-0.4295,-0.0185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.321000,2025-07-29T15:11:01.860Z,0.816046,0.090634,-0.570836,-0.156168,0.985470,-0.066784,0.556489,0.143645,0.818344,9.9558,-33.8133,-10.8338,0.150390,0.838860,0.560050,-0.120942,0.765783,0.662502,-0.036826,0.024198,-0.013673,0.143645,0.818344,0.556489,0.018545,0.008216,-0.041439,-6.6520,2.0750,4.9430,0.951296,0.055300,-0.296260,-0.064859,-0.0220,-0.4255,-0.0245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.396000,2025-07-29T15:11:01.935Z,0.808305,0.072376,-0.584299,-0.147773,0.985587,-0.082343,0.569918,0.152902,0.807351,10.7241,-34.7445,-10.3603,0.143060,0.939940,0.502920,-0.110190,0.863841,0.631284,-0.160672,0.008575,0.033586,0.152902,0.807351,0.569918,0.001958,0.120289,-0.111998,-17.9440,7.0800,13.1830,0.948847,0.061982,-0.304110,-0.058004,-0.0420,-0.4285,-0.0485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.471000,2025-07-29T15:11:02.010Z,0.762944,0.036397,-0.645439,-0.137494,0.984707,-0.106997,0.631674,0.170376,0.756280,12.6958,-39.1737,-10.2159,0.148430,0.831540,0.600090,-0.243813,0.734207,0.689270,-0.099435,-0.006198,-0.002490,0.170376,0.756280,0.631674,-0.010146,0.062960,-0.076584,-58.5320,13.7930,27.1600,0.935939,0.074090,-0.341131,-0.046448,-0.0420,-0.4285,-0.0485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.546000,2025-07-29T15:11:02.085Z,0.692159,-0.012683,-0.721633,-0.123376,0.983050,-0.135615,0.711122,0.182900,0.678862,15.0787,-45.3262,-10.1067,0.143550,0.538570,0.745600,-0.445521,0.410616,0.706746,0.103182,-0.005091,-0.116110,0.182900,0.678862,0.711122,-0.027550,-0.152592,-0.010522,-69.8240,16.6010,28.6860,0.915706,0.086959,-0.391161,-0.030221,-0.0700,-0.3835,-0.1085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.621000,2025-07-29T15:11:02.160Z,0.641953,-0.049776,-0.765127,-0.113764,0.980662,-0.159248,0.758258,0.189273,0.623876,16.8769,-49.3108,-10.0493,0.196280,0.554190,0.876460,-0.572186,0.381569,0.800526,0.108786,0.023171,0.007917,0.189273,0.623876,0.758258,0.018807,-0.081986,0.073202,-42.7240,15.0140,22.6440,0.900901,0.096715,-0.422739,-0.017756,-0.0700,-0.3745,-0.1575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.696000,2025-07-29T15:11:02.235Z,0.607975,-0.068963,-0.790955,-0.095192,0.982703,-0.158851,0.788229,0.171870,0.590894,16.2178,-52.0203,-8.8987,0.018060,0.480460,0.888180,-0.724664,0.329342,0.621633,0.140280,-0.125288,-0.053616,0.171870,0.590894,0.788229,-0.142010,-0.122734,0.054951,-23.1320,14.5260,8.4220,0.891848,0.092707,-0.442672,-0.007352,-0.0690,-0.3685,-0.1725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152925.771000,2025-07-29T15:11:02.310Z,0.609657,-0.058505,-0.790504,-0.107135,0.982040,-0.155306,0.785392,0.179374,0.592439,16.8448,-51.7570,-9.9668,0.138670,0.520990,0.853510,-0.620642,0.364222,0.708015,0.081989,-0.017855,-0.036644,0.179374,0.592439,0.785392,-0.028904,-0.083749,0.023118,4.7600,-9.5820,-1.7700,0.892207,0.093779,-0.441572,-0.013626,-0.0690,-0.3685,-0.1725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
